"subject","hem","roi","cyto","domain","group","tract","percentage"
"NC24/NC24_150321_time_01_1","lh","mOTS-words","FG4","word","adult","AF",40.9104986063797
"NC24/NC24_150321_time_01_1","lh","mOTS-words","FG4","word","adult","pAF",47.228244038402
"NC24/NC24_150321_time_01_1","lh","mOTS-words","FG4","word","adult","VOF",1.88912976153608
"CB24/CB24_151102_time_01_1","lh","mOTS-words","FG4","word","adult","IFOF",0.141643059490085
"CB24/CB24_151102_time_01_1","lh","mOTS-words","FG4","word","adult","ILF",3.82436260623229
"CB24/CB24_151102_time_01_1","lh","mOTS-words","FG4","word","adult","AF",42.6345609065156
"CB24/CB24_151102_time_01_1","lh","mOTS-words","FG4","word","adult","pAF",52.4079320113314
"CB24/CB24_151102_time_01_1","lh","mOTS-words","FG4","word","adult","VOF",0
"CR24/CR24_150307_time_01_1","lh","mOTS-words","FG4","word","adult","IFOF",0.324675324675325
"CR24/CR24_150307_time_01_1","lh","mOTS-words","FG4","word","adult","ILF",7.9004329004329
"CR24/CR24_150307_time_01_1","lh","mOTS-words","FG4","word","adult","AF",63.5281385281385
"CR24/CR24_150307_time_01_1","lh","mOTS-words","FG4","word","adult","pAF",25.974025974026
"CR24/CR24_150307_time_01_1","lh","mOTS-words","FG4","word","adult","VOF",0.324675324675325
"AI24/AI24_150309_time_01_1","lh","mOTS-words","FG4","word","adult","IFOF",0.145560407569141
"AI24/AI24_150309_time_01_1","lh","mOTS-words","FG4","word","adult","ILF",12.6637554585153
"AI24/AI24_150309_time_01_1","lh","mOTS-words","FG4","word","adult","AF",25.3275109170306
"AI24/AI24_150309_time_01_1","lh","mOTS-words","FG4","word","adult","pAF",58.296943231441
"AI24/AI24_150309_time_01_1","lh","mOTS-words","FG4","word","adult","VOF",2.54730713245997
"AD25/AD25_150226_time_01_1","lh","mOTS-words","FG4","word","adult","IFOF",0.719424460431655
"AD25/AD25_150226_time_01_1","lh","mOTS-words","FG4","word","adult","ILF",9.64028776978417
"AD25/AD25_150226_time_01_1","lh","mOTS-words","FG4","word","adult","AF",37.841726618705
"AD25/AD25_150226_time_01_1","lh","mOTS-words","FG4","word","adult","pAF",49.6402877697842
"AD25/AD25_150226_time_01_1","lh","mOTS-words","FG4","word","adult","VOF",0.431654676258993
"JM25/JM25_150324_time_01_1","lh","mOTS-words","FG4","word","adult","IFOF",0
"JM25/JM25_150324_time_01_1","lh","mOTS-words","FG4","word","adult","ILF",3.26315789473684
"JM25/JM25_150324_time_01_1","lh","mOTS-words","FG4","word","adult","AF",33.9473684210526
"JM25/JM25_150324_time_01_1","lh","mOTS-words","FG4","word","adult","pAF",62.7368421052632
"JM25/JM25_150324_time_01_1","lh","mOTS-words","FG4","word","adult","VOF",0
"MB26/MB26_150426_time_01_1","lh","mOTS-words","FG4","word","adult","IFOF",0
"MB26/MB26_150426_time_01_1","lh","mOTS-words","FG4","word","adult","ILF",7.28
"MB26/MB26_150426_time_01_1","lh","mOTS-words","FG4","word","adult","AF",37.28
"MB26/MB26_150426_time_01_1","lh","mOTS-words","FG4","word","adult","pAF",55.28
"MB26/MB26_150426_time_01_1","lh","mOTS-words","FG4","word","adult","VOF",0
"MC26/MC26_150211_time_01_1","lh","mOTS-words","FG4","word","adult","IFOF",0.357142857142857
"MC26/MC26_150211_time_01_1","lh","mOTS-words","FG4","word","adult","ILF",14.047619047619
"MC26/MC26_150211_time_01_1","lh","mOTS-words","FG4","word","adult","AF",40.2380952380952
"MC26/MC26_150211_time_01_1","lh","mOTS-words","FG4","word","adult","pAF",43.6904761904762
"MC26/MC26_150211_time_01_1","lh","mOTS-words","FG4","word","adult","VOF",0.952380952380952
"MMC27/MMC27_150321_time_01_1","lh","mOTS-words","FG4","word","adult","IFOF",1.28331688055281
"MMC27/MMC27_150321_time_01_1","lh","mOTS-words","FG4","word","adult","ILF",3.94866732477789
"MMC27/MMC27_150321_time_01_1","lh","mOTS-words","FG4","word","adult","AF",48.3711747285291
"MMC27/MMC27_150321_time_01_1","lh","mOTS-words","FG4","word","adult","pAF",44.5212240868707
"MMC27/MMC27_150321_time_01_1","lh","mOTS-words","FG4","word","adult","VOF",1.77690029615005
"MSH28/MSH28_150401_time_01_1","lh","mOTS-words","FG4","word","adult","IFOF",0.72463768115942
"MSH28/MSH28_150401_time_01_1","lh","mOTS-words","FG4","word","adult","ILF",10.1449275362319
"MSH28/MSH28_150401_time_01_1","lh","mOTS-words","FG4","word","adult","AF",60.8695652173913
"MSH28/MSH28_150401_time_01_1","lh","mOTS-words","FG4","word","adult","pAF",21.7391304347826
"MSH28/MSH28_150401_time_01_1","lh","mOTS-words","FG4","word","adult","VOF",0.543478260869565
"RHSA06","lh","mOTS-words","FG4","word","kid","IFOF",0
"RHSA06","lh","mOTS-words","FG4","word","kid","ILF",14.2502071251036
"RHSA06","lh","mOTS-words","FG4","word","kid","AF",27.0919635459818
"RHSA06","lh","mOTS-words","FG4","word","kid","pAF",37.7796188898094
"RHSA06","lh","mOTS-words","FG4","word","kid","VOF",16.155758077879
"INW06","lh","mOTS-words","FG4","word","kid","IFOF",0
"INW06","lh","mOTS-words","FG4","word","kid","ILF",4.82336956521739
"INW06","lh","mOTS-words","FG4","word","kid","AF",40.9307065217391
"INW06","lh","mOTS-words","FG4","word","kid","pAF",54.0760869565217
"INW06","lh","mOTS-words","FG4","word","kid","VOF",0
"SDS07","lh","mOTS-words","FG4","word","kid","IFOF",0
"SDS07","lh","mOTS-words","FG4","word","kid","ILF",6.41891891891892
"SDS07","lh","mOTS-words","FG4","word","kid","AF",6.41891891891892
"SDS07","lh","mOTS-words","FG4","word","kid","pAF",86.8243243243243
"SDS07","lh","mOTS-words","FG4","word","kid","VOF",0
"SM08","lh","mOTS-words","FG4","word","kid","IFOF",0.0337609723160027
"SM08","lh","mOTS-words","FG4","word","kid","ILF",5.0303848750844
"SM08","lh","mOTS-words","FG4","word","kid","AF",31.2964213369345
"SM08","lh","mOTS-words","FG4","word","kid","pAF",23.2950708980419
"SM08","lh","mOTS-words","FG4","word","kid","VOF",37.035786630655
"LEE09","lh","mOTS-words","FG4","word","kid","IFOF",0
"LEE09","lh","mOTS-words","FG4","word","kid","ILF",1.64526484751204
"LEE09","lh","mOTS-words","FG4","word","kid","AF",41.4526484751204
"LEE09","lh","mOTS-words","FG4","word","kid","pAF",55.9390048154093
"LEE09","lh","mOTS-words","FG4","word","kid","VOF",0.963081861958266
"GEJA09","lh","mOTS-words","FG4","word","kid","IFOF",0
"GEJA09","lh","mOTS-words","FG4","word","kid","ILF",16.8347556245151
"GEJA09","lh","mOTS-words","FG4","word","kid","AF",11.4041892940264
"GEJA09","lh","mOTS-words","FG4","word","kid","pAF",38.1691233514352
"GEJA09","lh","mOTS-words","FG4","word","kid","VOF",30.9542280837859
"AG10","lh","mOTS-words","FG4","word","kid","IFOF",0
"AG10","lh","mOTS-words","FG4","word","kid","ILF",7.95132993774759
"AG10","lh","mOTS-words","FG4","word","kid","AF",29.0605546123373
"AG10","lh","mOTS-words","FG4","word","kid","pAF",61.9694397283531
"AG10","lh","mOTS-words","FG4","word","kid","VOF",0.962082625919638
"STM10","lh","mOTS-words","FG4","word","kid","IFOF",0.106609808102345
"STM10","lh","mOTS-words","FG4","word","kid","ILF",15.6716417910448
"STM10","lh","mOTS-words","FG4","word","kid","AF",37.2068230277185
"STM10","lh","mOTS-words","FG4","word","kid","pAF",41.5778251599147
"STM10","lh","mOTS-words","FG4","word","kid","VOF",5.43710021321962
"SERA10","lh","mOTS-words","FG4","word","kid","IFOF",0
"SERA10","lh","mOTS-words","FG4","word","kid","ILF",3.86969397828233
"SERA10","lh","mOTS-words","FG4","word","kid","AF",35.1628825271471
"SERA10","lh","mOTS-words","FG4","word","kid","pAF",56.5251727541955
"SERA10","lh","mOTS-words","FG4","word","kid","VOF",4.36327739387957
"KW10","lh","mOTS-words","FG4","word","kid","IFOF",0
"KW10","lh","mOTS-words","FG4","word","kid","ILF",16.5562913907285
"KW10","lh","mOTS-words","FG4","word","kid","AF",8.27814569536424
"KW10","lh","mOTS-words","FG4","word","kid","pAF",66.2251655629139
"KW10","lh","mOTS-words","FG4","word","kid","VOF",6.29139072847682
"RJM10","lh","mOTS-words","FG4","word","kid","IFOF",0
"RJM10","lh","mOTS-words","FG4","word","kid","ILF",6.87198826733711
"RJM10","lh","mOTS-words","FG4","word","kid","AF",30.7772889168238
"RJM10","lh","mOTS-words","FG4","word","kid","pAF",58.3909490886235
"RJM10","lh","mOTS-words","FG4","word","kid","VOF",3.70835952231301
"AyS10","lh","mOTS-words","FG4","word","kid","IFOF",0
"AyS10","lh","mOTS-words","FG4","word","kid","ILF",5.3166897827092
"AyS10","lh","mOTS-words","FG4","word","kid","AF",29.1724456773
"AyS10","lh","mOTS-words","FG4","word","kid","pAF",62.6444752658345
"AyS10","lh","mOTS-words","FG4","word","kid","VOF",2.77392510402219
"CGSA11","lh","mOTS-words","FG4","word","kid","IFOF",0
"CGSA11","lh","mOTS-words","FG4","word","kid","ILF",46.0493827160494
"CGSA11","lh","mOTS-words","FG4","word","kid","AF",13.2098765432099
"CGSA11","lh","mOTS-words","FG4","word","kid","pAF",40.1234567901235
"CGSA11","lh","mOTS-words","FG4","word","kid","VOF",0
"MFC11","lh","mOTS-words","FG4","word","kid","IFOF",0
"MFC11","lh","mOTS-words","FG4","word","kid","ILF",15.7894736842105
"MFC11","lh","mOTS-words","FG4","word","kid","AF",29.7368421052632
"MFC11","lh","mOTS-words","FG4","word","kid","pAF",54.4736842105263
"MFC11","lh","mOTS-words","FG4","word","kid","VOF",0
"JTE11","lh","mOTS-words","FG4","word","kid","IFOF",0
"JTE11","lh","mOTS-words","FG4","word","kid","ILF",10.5263157894737
"JTE11","lh","mOTS-words","FG4","word","kid","AF",31.9298245614035
"JTE11","lh","mOTS-words","FG4","word","kid","pAF",57.5438596491228
"JTE11","lh","mOTS-words","FG4","word","kid","VOF",0
"JDB11","lh","mOTS-words","FG4","word","kid","IFOF",0
"JDB11","lh","mOTS-words","FG4","word","kid","ILF",4.99615680245965
"JDB11","lh","mOTS-words","FG4","word","kid","AF",47.8093774019985
"JDB11","lh","mOTS-words","FG4","word","kid","pAF",46.8870099923136
"JDB11","lh","mOTS-words","FG4","word","kid","VOF",0
"LL11","lh","mOTS-words","FG4","word","kid","IFOF",0
"LL11","lh","mOTS-words","FG4","word","kid","ILF",2.20883534136546
"LL11","lh","mOTS-words","FG4","word","kid","AF",23.2128514056225
"LL11","lh","mOTS-words","FG4","word","kid","pAF",74.0160642570281
"LL11","lh","mOTS-words","FG4","word","kid","VOF",0.281124497991968
"CS11","lh","mOTS-words","FG4","word","kid","IFOF",0
"CS11","lh","mOTS-words","FG4","word","kid","ILF",15.3034300791557
"CS11","lh","mOTS-words","FG4","word","kid","AF",15.0395778364116
"CS11","lh","mOTS-words","FG4","word","kid","pAF",69.6569920844327
"CS11","lh","mOTS-words","FG4","word","kid","VOF",0
"CLC06","lh","mOTS-words","FG4","word","kid","IFOF",0
"CLC06","lh","mOTS-words","FG4","word","kid","ILF",18.4165232358003
"CLC06","lh","mOTS-words","FG4","word","kid","AF",12.2203098106713
"CLC06","lh","mOTS-words","FG4","word","kid","pAF",68.5025817555938
"CLC06","lh","mOTS-words","FG4","word","kid","VOF",0
"RJ09","lh","mOTS-words","FG4","word","kid","IFOF",0
"RJ09","lh","mOTS-words","FG4","word","kid","ILF",33.0985915492958
"RJ09","lh","mOTS-words","FG4","word","kid","AF",4.22535211267606
"RJ09","lh","mOTS-words","FG4","word","kid","pAF",61.9718309859155
"RJ09","lh","mOTS-words","FG4","word","kid","VOF",0
"KG22/KG22_150201_time_01_1","lh","OTS-bodies","FG4","body","adult","IFOF",0
"KG22/KG22_150201_time_01_1","lh","OTS-bodies","FG4","body","adult","ILF",5.51583248212462
"KG22/KG22_150201_time_01_1","lh","OTS-bodies","FG4","body","adult","AF",28.0898876404494
"KG22/KG22_150201_time_01_1","lh","OTS-bodies","FG4","body","adult","pAF",65.3728294177732
"KG22/KG22_150201_time_01_1","lh","OTS-bodies","FG4","body","adult","VOF",0.408580183861083
"CS22/CS22_150322_time_01_1","lh","OTS-bodies","FG4","body","adult","IFOF",0.398671096345515
"CS22/CS22_150322_time_01_1","lh","OTS-bodies","FG4","body","adult","ILF",16.0132890365449
"CS22/CS22_150322_time_01_1","lh","OTS-bodies","FG4","body","adult","AF",37.9401993355482
"CS22/CS22_150322_time_01_1","lh","OTS-bodies","FG4","body","adult","pAF",45.2491694352159
"CS22/CS22_150322_time_01_1","lh","OTS-bodies","FG4","body","adult","VOF",0
"JH22/JH22_150227_time_01_2","lh","OTS-bodies","FG4","body","adult","IFOF",0
"JH22/JH22_150227_time_01_2","lh","OTS-bodies","FG4","body","adult","ILF",16.9675090252708
"JH22/JH22_150227_time_01_2","lh","OTS-bodies","FG4","body","adult","AF",49.8194945848375
"JH22/JH22_150227_time_01_2","lh","OTS-bodies","FG4","body","adult","pAF",32.6714801444043
"JH22/JH22_150227_time_01_2","lh","OTS-bodies","FG4","body","adult","VOF",0.0902527075812274
"ML23/ML23_150314_time_01_1","lh","OTS-bodies","FG4","body","adult","IFOF",0.182481751824818
"ML23/ML23_150314_time_01_1","lh","OTS-bodies","FG4","body","adult","ILF",11.1313868613139
"ML23/ML23_150314_time_01_1","lh","OTS-bodies","FG4","body","adult","AF",14.0510948905109
"ML23/ML23_150314_time_01_1","lh","OTS-bodies","FG4","body","adult","pAF",59.6715328467153
"ML23/ML23_150314_time_01_1","lh","OTS-bodies","FG4","body","adult","VOF",13.3211678832117
"EA23/EA23_150208_time_01_1","lh","OTS-bodies","FG4","body","adult","IFOF",0
"EA23/EA23_150208_time_01_1","lh","OTS-bodies","FG4","body","adult","ILF",12.3188405797101
"EA23/EA23_150208_time_01_1","lh","OTS-bodies","FG4","body","adult","AF",10.8695652173913
"EA23/EA23_150208_time_01_1","lh","OTS-bodies","FG4","body","adult","pAF",46.3768115942029
"EA23/EA23_150208_time_01_1","lh","OTS-bodies","FG4","body","adult","VOF",23.5507246376812
"JEW23/JEW23_150322_time_01_1","lh","OTS-bodies","FG4","body","adult","IFOF",0.84717045069468
"JEW23/JEW23_150322_time_01_1","lh","OTS-bodies","FG4","body","adult","ILF",7.89562860047442
"JEW23/JEW23_150322_time_01_1","lh","OTS-bodies","FG4","body","adult","AF",23.4496780752287
"JEW23/JEW23_150322_time_01_1","lh","OTS-bodies","FG4","body","adult","pAF",58.2175533717384
"JEW23/JEW23_150322_time_01_1","lh","OTS-bodies","FG4","body","adult","VOF",7.31955269400203
"GB23/GB23_150301_time_01_1","lh","OTS-bodies","FG4","body","adult","IFOF",0.425531914893617
"GB23/GB23_150301_time_01_1","lh","OTS-bodies","FG4","body","adult","ILF",51.9148936170213
"GB23/GB23_150301_time_01_1","lh","OTS-bodies","FG4","body","adult","AF",2.5531914893617
"GB23/GB23_150301_time_01_1","lh","OTS-bodies","FG4","body","adult","pAF",42.5531914893617
"GB23/GB23_150301_time_01_1","lh","OTS-bodies","FG4","body","adult","VOF",2.5531914893617
"JP23/JP23_150210_time_01_2","lh","OTS-bodies","FG4","body","adult","IFOF",0.117896722471115
"JP23/JP23_150210_time_01_2","lh","OTS-bodies","FG4","body","adult","ILF",7.73402499410516
"JP23/JP23_150210_time_01_2","lh","OTS-bodies","FG4","body","adult","AF",21.244989389295
"JP23/JP23_150210_time_01_2","lh","OTS-bodies","FG4","body","adult","pAF",62.36736618722
"JP23/JP23_150210_time_01_2","lh","OTS-bodies","FG4","body","adult","VOF",4.92808299929262
"MW23/MW23_140720_time_01_1","lh","OTS-bodies","FG4","body","adult","IFOF",0
"MW23/MW23_140720_time_01_1","lh","OTS-bodies","FG4","body","adult","ILF",6.85358255451713
"MW23/MW23_140720_time_01_1","lh","OTS-bodies","FG4","body","adult","AF",20.8722741433022
"MW23/MW23_140720_time_01_1","lh","OTS-bodies","FG4","body","adult","pAF",72.2741433021807
"MW23/MW23_140720_time_01_1","lh","OTS-bodies","FG4","body","adult","VOF",0
"LB23/LB23_140706_time_01_1","lh","OTS-bodies","FG4","body","adult","IFOF",0.399467376830892
"LB23/LB23_140706_time_01_1","lh","OTS-bodies","FG4","body","adult","ILF",18.7749667110519
"LB23/LB23_140706_time_01_1","lh","OTS-bodies","FG4","body","adult","AF",25.5659121171771
"LB23/LB23_140706_time_01_1","lh","OTS-bodies","FG4","body","adult","pAF",53.6617842876165
"LB23/LB23_140706_time_01_1","lh","OTS-bodies","FG4","body","adult","VOF",0
"MBA24/MBA24_150227_time_01_1","lh","OTS-bodies","FG4","body","adult","IFOF",0.154559505409583
"MBA24/MBA24_150227_time_01_1","lh","OTS-bodies","FG4","body","adult","ILF",13.1375579598145
"MBA24/MBA24_150227_time_01_1","lh","OTS-bodies","FG4","body","adult","AF",17.4652241112828
"MBA24/MBA24_150227_time_01_1","lh","OTS-bodies","FG4","body","adult","pAF",62.4420401854714
"MBA24/MBA24_150227_time_01_1","lh","OTS-bodies","FG4","body","adult","VOF",6.33693972179289
"TL24/TL24_150310_time_01_1","lh","OTS-bodies","FG4","body","adult","IFOF",0.201005025125628
"TL24/TL24_150310_time_01_1","lh","OTS-bodies","FG4","body","adult","ILF",8.39195979899498
"TL24/TL24_150310_time_01_1","lh","OTS-bodies","FG4","body","adult","AF",35.9798994974874
"TL24/TL24_150310_time_01_1","lh","OTS-bodies","FG4","body","adult","pAF",53.5175879396985
"TL24/TL24_150310_time_01_1","lh","OTS-bodies","FG4","body","adult","VOF",0.552763819095477
"JG24/JG24_140117_time_01_1","lh","OTS-bodies","FG4","body","adult","IFOF",0
"JG24/JG24_140117_time_01_1","lh","OTS-bodies","FG4","body","adult","ILF",10.6981981981982
"JG24/JG24_140117_time_01_1","lh","OTS-bodies","FG4","body","adult","AF",39.3018018018018
"JG24/JG24_140117_time_01_1","lh","OTS-bodies","FG4","body","adult","pAF",50
"JG24/JG24_140117_time_01_1","lh","OTS-bodies","FG4","body","adult","VOF",0
"AMWS24/AMWS24_140611_time_01_1","lh","OTS-bodies","FG4","body","adult","IFOF",0.840336134453782
"AMWS24/AMWS24_140611_time_01_1","lh","OTS-bodies","FG4","body","adult","ILF",15.9663865546218
"AMWS24/AMWS24_140611_time_01_1","lh","OTS-bodies","FG4","body","adult","AF",3.36134453781513
"AMWS24/AMWS24_140611_time_01_1","lh","OTS-bodies","FG4","body","adult","pAF",13.8655462184874
"AMWS24/AMWS24_140611_time_01_1","lh","OTS-bodies","FG4","body","adult","VOF",64.7058823529412
"BM24/BM24_150726_time_01_1","lh","OTS-bodies","FG4","body","adult","IFOF",0.0279095729835334
"BM24/BM24_150726_time_01_1","lh","OTS-bodies","FG4","body","adult","ILF",7.08903153781747
"BM24/BM24_150726_time_01_1","lh","OTS-bodies","FG4","body","adult","AF",27.8816634105498
"BM24/BM24_150726_time_01_1","lh","OTS-bodies","FG4","body","adult","pAF",57.3262629081775
"BM24/BM24_150726_time_01_1","lh","OTS-bodies","FG4","body","adult","VOF",7.17276025676807
"CB24/CB24_151102_time_01_1","lh","OTS-bodies","FG4","body","adult","IFOF",0.118764845605701
"CB24/CB24_151102_time_01_1","lh","OTS-bodies","FG4","body","adult","ILF",4.86935866983373
"CB24/CB24_151102_time_01_1","lh","OTS-bodies","FG4","body","adult","AF",39.0736342042755
"CB24/CB24_151102_time_01_1","lh","OTS-bodies","FG4","body","adult","pAF",54.1567695961995
"CB24/CB24_151102_time_01_1","lh","OTS-bodies","FG4","body","adult","VOF",0
"CR24/CR24_150307_time_01_1","lh","OTS-bodies","FG4","body","adult","IFOF",0.836820083682008
"CR24/CR24_150307_time_01_1","lh","OTS-bodies","FG4","body","adult","ILF",10.0418410041841
"CR24/CR24_150307_time_01_1","lh","OTS-bodies","FG4","body","adult","AF",2.09205020920502
"CR24/CR24_150307_time_01_1","lh","OTS-bodies","FG4","body","adult","pAF",29.9163179916318
"CR24/CR24_150307_time_01_1","lh","OTS-bodies","FG4","body","adult","VOF",51.673640167364
"AI24/AI24_150309_time_01_1","lh","OTS-bodies","FG4","body","adult","IFOF",0.527704485488127
"AI24/AI24_150309_time_01_1","lh","OTS-bodies","FG4","body","adult","ILF",26.9129287598945
"AI24/AI24_150309_time_01_1","lh","OTS-bodies","FG4","body","adult","AF",16.3588390501319
"AI24/AI24_150309_time_01_1","lh","OTS-bodies","FG4","body","adult","pAF",48.0211081794195
"AI24/AI24_150309_time_01_1","lh","OTS-bodies","FG4","body","adult","VOF",5.54089709762533
"AD25/AD25_150226_time_01_1","lh","OTS-bodies","FG4","body","adult","IFOF",1.18110236220472
"AD25/AD25_150226_time_01_1","lh","OTS-bodies","FG4","body","adult","ILF",20.4724409448819
"AD25/AD25_150226_time_01_1","lh","OTS-bodies","FG4","body","adult","AF",4.7244094488189
"AD25/AD25_150226_time_01_1","lh","OTS-bodies","FG4","body","adult","pAF",61.8110236220472
"AD25/AD25_150226_time_01_1","lh","OTS-bodies","FG4","body","adult","VOF",7.48031496062992
"JM25/JM25_150324_time_01_1","lh","OTS-bodies","FG4","body","adult","IFOF",0
"JM25/JM25_150324_time_01_1","lh","OTS-bodies","FG4","body","adult","ILF",5.21494009866103
"JM25/JM25_150324_time_01_1","lh","OTS-bodies","FG4","body","adult","AF",19.3798449612403
"JM25/JM25_150324_time_01_1","lh","OTS-bodies","FG4","body","adult","pAF",71.6701902748414
"JM25/JM25_150324_time_01_1","lh","OTS-bodies","FG4","body","adult","VOF",3.38266384778013
"MC26/MC26_150211_time_01_1","lh","OTS-bodies","FG4","body","adult","IFOF",0
"MC26/MC26_150211_time_01_1","lh","OTS-bodies","FG4","body","adult","ILF",14.8314606741573
"MC26/MC26_150211_time_01_1","lh","OTS-bodies","FG4","body","adult","AF",27.8651685393258
"MC26/MC26_150211_time_01_1","lh","OTS-bodies","FG4","body","adult","pAF",55.7303370786517
"MC26/MC26_150211_time_01_1","lh","OTS-bodies","FG4","body","adult","VOF",1.12359550561798
"MSH28/MSH28_150401_time_01_1","lh","OTS-bodies","FG4","body","adult","IFOF",1.58227848101266
"MSH28/MSH28_150401_time_01_1","lh","OTS-bodies","FG4","body","adult","ILF",19.9367088607595
"MSH28/MSH28_150401_time_01_1","lh","OTS-bodies","FG4","body","adult","AF",27.5316455696203
"MSH28/MSH28_150401_time_01_1","lh","OTS-bodies","FG4","body","adult","pAF",44.3037974683544
"MSH28/MSH28_150401_time_01_1","lh","OTS-bodies","FG4","body","adult","VOF",2.53164556962025
"ZCM05","lh","OTS-bodies","FG4","body","kid","IFOF",0
"ZCM05","lh","OTS-bodies","FG4","body","kid","ILF",9.93042378241619
"ZCM05","lh","OTS-bodies","FG4","body","kid","AF",14.8640101201771
"ZCM05","lh","OTS-bodies","FG4","body","kid","pAF",56.1669829222011
"ZCM05","lh","OTS-bodies","FG4","body","kid","VOF",17.5205566097407
"MEC05","lh","OTS-bodies","FG4","body","kid","IFOF",0
"MEC05","lh","OTS-bodies","FG4","body","kid","ILF",16.4728682170543
"MEC05","lh","OTS-bodies","FG4","body","kid","AF",14.7286821705426
"MEC05","lh","OTS-bodies","FG4","body","kid","pAF",68.7984496124031
"MEC05","lh","OTS-bodies","FG4","body","kid","VOF",0
"RHSA06","lh","OTS-bodies","FG4","body","kid","IFOF",0
"RHSA06","lh","OTS-bodies","FG4","body","kid","ILF",15.6390977443609
"RHSA06","lh","OTS-bodies","FG4","body","kid","AF",17.593984962406
"RHSA06","lh","OTS-bodies","FG4","body","kid","pAF",54.1353383458647
"RHSA06","lh","OTS-bodies","FG4","body","kid","VOF",12.4310776942356
"INW06","lh","OTS-bodies","FG4","body","kid","IFOF",0
"INW06","lh","OTS-bodies","FG4","body","kid","ILF",7.77070063694268
"INW06","lh","OTS-bodies","FG4","body","kid","AF",37.2611464968153
"INW06","lh","OTS-bodies","FG4","body","kid","pAF",54.968152866242
"INW06","lh","OTS-bodies","FG4","body","kid","VOF",0
"AlS07","lh","OTS-bodies","FG4","body","kid","IFOF",0
"AlS07","lh","OTS-bodies","FG4","body","kid","ILF",3.52811466372657
"AlS07","lh","OTS-bodies","FG4","body","kid","AF",21.866960676222
"AlS07","lh","OTS-bodies","FG4","body","kid","pAF",74.6049246600515
"AlS07","lh","OTS-bodies","FG4","body","kid","VOF",0
"SDS07","lh","OTS-bodies","FG4","body","kid","IFOF",0.121212121212121
"SDS07","lh","OTS-bodies","FG4","body","kid","ILF",10.7878787878788
"SDS07","lh","OTS-bodies","FG4","body","kid","AF",5.6969696969697
"SDS07","lh","OTS-bodies","FG4","body","kid","pAF",77.5757575757576
"SDS07","lh","OTS-bodies","FG4","body","kid","VOF",4.84848484848485
"SM08","lh","OTS-bodies","FG4","body","kid","IFOF",0
"SM08","lh","OTS-bodies","FG4","body","kid","ILF",9.60548885077187
"SM08","lh","OTS-bodies","FG4","body","kid","AF",2.48713550600343
"SM08","lh","OTS-bodies","FG4","body","kid","pAF",40.1372212692967
"SM08","lh","OTS-bodies","FG4","body","kid","VOF",45.1114922813036
"MDT09","lh","OTS-bodies","FG4","body","kid","IFOF",0
"MDT09","lh","OTS-bodies","FG4","body","kid","ILF",22.1135029354207
"MDT09","lh","OTS-bodies","FG4","body","kid","AF",14.8727984344423
"MDT09","lh","OTS-bodies","FG4","body","kid","pAF",44.0313111545988
"MDT09","lh","OTS-bodies","FG4","body","kid","VOF",18.7866927592955
"LEE09","lh","OTS-bodies","FG4","body","kid","IFOF",0
"LEE09","lh","OTS-bodies","FG4","body","kid","ILF",1.49184149184149
"LEE09","lh","OTS-bodies","FG4","body","kid","AF",27.7855477855478
"LEE09","lh","OTS-bodies","FG4","body","kid","pAF",69.6037296037296
"LEE09","lh","OTS-bodies","FG4","body","kid","VOF",1.11888111888112
"GEJA09","lh","OTS-bodies","FG4","body","kid","IFOF",0
"GEJA09","lh","OTS-bodies","FG4","body","kid","ILF",6.45526613816535
"GEJA09","lh","OTS-bodies","FG4","body","kid","AF",19.8187995469989
"GEJA09","lh","OTS-bodies","FG4","body","kid","pAF",68.4031710079275
"GEJA09","lh","OTS-bodies","FG4","body","kid","VOF",4.98301245753114
"DAPA10","lh","OTS-bodies","FG4","body","kid","IFOF",0
"DAPA10","lh","OTS-bodies","FG4","body","kid","ILF",13.7029288702929
"DAPA10","lh","OTS-bodies","FG4","body","kid","AF",16.5794979079498
"DAPA10","lh","OTS-bodies","FG4","body","kid","pAF",62.7615062761506
"DAPA10","lh","OTS-bodies","FG4","body","kid","VOF",6.27615062761506
"AG10","lh","OTS-bodies","FG4","body","kid","IFOF",0.0277161862527716
"AG10","lh","OTS-bodies","FG4","body","kid","ILF",20.8980044345898
"AG10","lh","OTS-bodies","FG4","body","kid","AF",15.2161862527716
"AG10","lh","OTS-bodies","FG4","body","kid","pAF",52.4390243902439
"AG10","lh","OTS-bodies","FG4","body","kid","VOF",10.9478935698448
"STM10","lh","OTS-bodies","FG4","body","kid","IFOF",0
"STM10","lh","OTS-bodies","FG4","body","kid","ILF",9.56873315363881
"STM10","lh","OTS-bodies","FG4","body","kid","AF",29.7169811320755
"STM10","lh","OTS-bodies","FG4","body","kid","pAF",60.1752021563342
"STM10","lh","OTS-bodies","FG4","body","kid","VOF",0.404312668463612
"SERA10","lh","OTS-bodies","FG4","body","kid","IFOF",0
"SERA10","lh","OTS-bodies","FG4","body","kid","ILF",4.52729693741678
"SERA10","lh","OTS-bodies","FG4","body","kid","AF",2.52996005326232
"SERA10","lh","OTS-bodies","FG4","body","kid","pAF",25.6990679094541
"SERA10","lh","OTS-bodies","FG4","body","kid","VOF",66.711051930759
"KW10","lh","OTS-bodies","FG4","body","kid","IFOF",0
"KW10","lh","OTS-bodies","FG4","body","kid","ILF",33.7349397590361
