"subject","hem","roi","cyto","domain","group","tract","percentage"
"CLC06","lh","FG4-ant","FG4","none","kid","pAF",63.5
"CLC06","lh","FG4-ant","FG4","none","kid","VOF",0
"RJ09","lh","FG4-ant","FG4","none","kid","IFOF",0
"RJ09","lh","FG4-ant","FG4","none","kid","ILF",8.28313253012048
"RJ09","lh","FG4-ant","FG4","none","kid","AF",11.5963855421687
"RJ09","lh","FG4-ant","FG4","none","kid","pAF",80.1204819277108
"RJ09","lh","FG4-ant","FG4","none","kid","VOF",0
"KG22/KG22_150201_time_01_1","lh","FG4-mid","FG3","none","adult","IFOF",0
"KG22/KG22_150201_time_01_1","lh","FG4-mid","FG3","none","adult","ILF",5.10471204188482
"KG22/KG22_150201_time_01_1","lh","FG4-mid","FG3","none","adult","AF",35.8638743455497
"KG22/KG22_150201_time_01_1","lh","FG4-mid","FG3","none","adult","pAF",58.3769633507853
"KG22/KG22_150201_time_01_1","lh","FG4-mid","FG3","none","adult","VOF",0
"CS22/CS22_150322_time_01_1","lh","FG4-mid","FG3","none","adult","IFOF",0.131233595800525
"CS22/CS22_150322_time_01_1","lh","FG4-mid","FG3","none","adult","ILF",11.6797900262467
"CS22/CS22_150322_time_01_1","lh","FG4-mid","FG3","none","adult","AF",39.1076115485564
"CS22/CS22_150322_time_01_1","lh","FG4-mid","FG3","none","adult","pAF",48.6876640419948
"CS22/CS22_150322_time_01_1","lh","FG4-mid","FG3","none","adult","VOF",0
"JH22/JH22_150227_time_01_2","lh","FG4-mid","FG3","none","adult","IFOF",0
"JH22/JH22_150227_time_01_2","lh","FG4-mid","FG3","none","adult","ILF",14.6728354263054
"JH22/JH22_150227_time_01_2","lh","FG4-mid","FG3","none","adult","AF",49.636483807006
"JH22/JH22_150227_time_01_2","lh","FG4-mid","FG3","none","adult","pAF",35.1619299405155
"JH22/JH22_150227_time_01_2","lh","FG4-mid","FG3","none","adult","VOF",0
"MJW22/MJW22_150415_time_01_1","lh","FG4-mid","FG3","none","adult","IFOF",0
"MJW22/MJW22_150415_time_01_1","lh","FG4-mid","FG3","none","adult","ILF",23.5602094240838
"MJW22/MJW22_150415_time_01_1","lh","FG4-mid","FG3","none","adult","AF",20.6806282722513
"MJW22/MJW22_150415_time_01_1","lh","FG4-mid","FG3","none","adult","pAF",55.2356020942408
"MJW22/MJW22_150415_time_01_1","lh","FG4-mid","FG3","none","adult","VOF",0
"NAV22/NAV22_150329_time_01_1","lh","FG4-mid","FG3","none","adult","IFOF",0
"NAV22/NAV22_150329_time_01_1","lh","FG4-mid","FG3","none","adult","ILF",6.81818181818182
"NAV22/NAV22_150329_time_01_1","lh","FG4-mid","FG3","none","adult","AF",14.9621212121212
"NAV22/NAV22_150329_time_01_1","lh","FG4-mid","FG3","none","adult","pAF",77.4621212121212
"NAV22/NAV22_150329_time_01_1","lh","FG4-mid","FG3","none","adult","VOF",0.189393939393939
"ML23/ML23_150314_time_01_1","lh","FG4-mid","FG3","none","adult","IFOF",0
"ML23/ML23_150314_time_01_1","lh","FG4-mid","FG3","none","adult","ILF",57.3529411764706
"ML23/ML23_150314_time_01_1","lh","FG4-mid","FG3","none","adult","AF",11.7647058823529
"ML23/ML23_150314_time_01_1","lh","FG4-mid","FG3","none","adult","pAF",29.4117647058824
"ML23/ML23_150314_time_01_1","lh","FG4-mid","FG3","none","adult","VOF",0
