"subject","hem","roi","cyto","domain","group","tract","percentage"
"GB23/GB23_150301_time_01_1","rh","OTS-bodies","FG4","body","adult","AF",45.5399061032864
"GB23/GB23_150301_time_01_1","rh","OTS-bodies","FG4","body","adult","pAF",31.4553990610329
"GB23/GB23_150301_time_01_1","rh","OTS-bodies","FG4","body","adult","VOF",0
"JP23/JP23_150210_time_01_2","rh","OTS-bodies","FG4","body","adult","IFOF",0
"JP23/JP23_150210_time_01_2","rh","OTS-bodies","FG4","body","adult","ILF",25.2582159624413
"JP23/JP23_150210_time_01_2","rh","OTS-bodies","FG4","body","adult","AF",16.3380281690141
"JP23/JP23_150210_time_01_2","rh","OTS-bodies","FG4","body","adult","pAF",55.868544600939
"JP23/JP23_150210_time_01_2","rh","OTS-bodies","FG4","body","adult","VOF",2.34741784037559
"SL23/SL23_150321_time_01_1","rh","OTS-bodies","FG4","body","adult","IFOF",0
"SL23/SL23_150321_time_01_1","rh","OTS-bodies","FG4","body","adult","ILF",14.5833333333333
"SL23/SL23_150321_time_01_1","rh","OTS-bodies","FG4","body","adult","AF",31.0897435897436
"SL23/SL23_150321_time_01_1","rh","OTS-bodies","FG4","body","adult","pAF",54.3269230769231
"SL23/SL23_150321_time_01_1","rh","OTS-bodies","FG4","body","adult","VOF",0
"MW23/MW23_140720_time_01_1","rh","OTS-bodies","FG4","body","adult","IFOF",0
"MW23/MW23_140720_time_01_1","rh","OTS-bodies","FG4","body","adult","ILF",8.44155844155844
"MW23/MW23_140720_time_01_1","rh","OTS-bodies","FG4","body","adult","AF",22.5649350649351
"MW23/MW23_140720_time_01_1","rh","OTS-bodies","FG4","body","adult","pAF",68.9123376623377
"MW23/MW23_140720_time_01_1","rh","OTS-bodies","FG4","body","adult","VOF",0
"LB23/LB23_140706_time_01_1","rh","OTS-bodies","FG4","body","adult","IFOF",0
"LB23/LB23_140706_time_01_1","rh","OTS-bodies","FG4","body","adult","ILF",7.5046904315197
"LB23/LB23_140706_time_01_1","rh","OTS-bodies","FG4","body","adult","AF",18.3864915572233
"LB23/LB23_140706_time_01_1","rh","OTS-bodies","FG4","body","adult","pAF",74.015009380863
"LB23/LB23_140706_time_01_1","rh","OTS-bodies","FG4","body","adult","VOF",0.0938086303939962
"MBA24/MBA24_150227_time_01_1","rh","OTS-bodies","FG4","body","adult","IFOF",0
"MBA24/MBA24_150227_time_01_1","rh","OTS-bodies","FG4","body","adult","ILF",19.6141479099678
"MBA24/MBA24_150227_time_01_1","rh","OTS-bodies","FG4","body","adult","AF",15.7556270096463
"MBA24/MBA24_150227_time_01_1","rh","OTS-bodies","FG4","body","adult","pAF",63.6655948553055
"MBA24/MBA24_150227_time_01_1","rh","OTS-bodies","FG4","body","adult","VOF",0.964630225080386
"TL24/TL24_150310_time_01_1","rh","OTS-bodies","FG4","body","adult","IFOF",0.113636363636364
"TL24/TL24_150310_time_01_1","rh","OTS-bodies","FG4","body","adult","ILF",3.46590909090909
"TL24/TL24_150310_time_01_1","rh","OTS-bodies","FG4","body","adult","AF",20.2272727272727
"TL24/TL24_150310_time_01_1","rh","OTS-bodies","FG4","body","adult","pAF",73.125
"TL24/TL24_150310_time_01_1","rh","OTS-bodies","FG4","body","adult","VOF",2.89772727272727
"JG24/JG24_140117_time_01_1","rh","OTS-bodies","FG4","body","adult","IFOF",1.72626387176326
"JG24/JG24_140117_time_01_1","rh","OTS-bodies","FG4","body","adult","ILF",16.7077681874229
"JG24/JG24_140117_time_01_1","rh","OTS-bodies","FG4","body","adult","AF",24.537607891492
"JG24/JG24_140117_time_01_1","rh","OTS-bodies","FG4","body","adult","pAF",44.636251541307
"JG24/JG24_140117_time_01_1","rh","OTS-bodies","FG4","body","adult","VOF",11.3748458692972
"AMWS24/AMWS24_140611_time_01_1","rh","OTS-bodies","FG4","body","adult","IFOF",1.6597510373444
"AMWS24/AMWS24_140611_time_01_1","rh","OTS-bodies","FG4","body","adult","ILF",7.36514522821577
"AMWS24/AMWS24_140611_time_01_1","rh","OTS-bodies","FG4","body","adult","AF",3.52697095435685
"AMWS24/AMWS24_140611_time_01_1","rh","OTS-bodies","FG4","body","adult","pAF",31.4315352697095
"AMWS24/AMWS24_140611_time_01_1","rh","OTS-bodies","FG4","body","adult","VOF",55.3941908713693
"CB24/CB24_151102_time_01_1","rh","OTS-bodies","FG4","body","adult","IFOF",0.370096225018505
"CB24/CB24_151102_time_01_1","rh","OTS-bodies","FG4","body","adult","ILF",5.03330866025167
"CB24/CB24_151102_time_01_1","rh","OTS-bodies","FG4","body","adult","AF",19.2450037009623
"CB24/CB24_151102_time_01_1","rh","OTS-bodies","FG4","body","adult","pAF",50.5551443375278
"CB24/CB24_151102_time_01_1","rh","OTS-bodies","FG4","body","adult","VOF",23.1680236861584
"CR24/CR24_150307_time_01_1","rh","OTS-bodies","FG4","body","adult","IFOF",0
"CR24/CR24_150307_time_01_1","rh","OTS-bodies","FG4","body","adult","ILF",14.760147601476
"CR24/CR24_150307_time_01_1","rh","OTS-bodies","FG4","body","adult","AF",15.990159901599
"CR24/CR24_150307_time_01_1","rh","OTS-bodies","FG4","body","adult","pAF",52.8905289052891
"CR24/CR24_150307_time_01_1","rh","OTS-bodies","FG4","body","adult","VOF",14.0221402214022
"AI24/AI24_150309_time_01_1","rh","OTS-bodies","FG4","body","adult","IFOF",0
"AI24/AI24_150309_time_01_1","rh","OTS-bodies","FG4","body","adult","ILF",35.7142857142857
"AI24/AI24_150309_time_01_1","rh","OTS-bodies","FG4","body","adult","AF",9.66386554621849
"AI24/AI24_150309_time_01_1","rh","OTS-bodies","FG4","body","adult","pAF",54.6218487394958
"AI24/AI24_150309_time_01_1","rh","OTS-bodies","FG4","body","adult","VOF",0
"AD25/AD25_150226_time_01_1","rh","OTS-bodies","FG4","body","adult","IFOF",0
"AD25/AD25_150226_time_01_1","rh","OTS-bodies","FG4","body","adult","ILF",16.9859514687101
"AD25/AD25_150226_time_01_1","rh","OTS-bodies","FG4","body","adult","AF",22.7330779054917
"AD25/AD25_150226_time_01_1","rh","OTS-bodies","FG4","body","adult","pAF",60.0255427841635
"AD25/AD25_150226_time_01_1","rh","OTS-bodies","FG4","body","adult","VOF",0.127713920817369
"JM25/JM25_150324_time_01_1","rh","OTS-bodies","FG4","body","adult","IFOF",0.150466445982546
"JM25/JM25_150324_time_01_1","rh","OTS-bodies","FG4","body","adult","ILF",6.43996388805296
"JM25/JM25_150324_time_01_1","rh","OTS-bodies","FG4","body","adult","AF",13.6322600060187
"JM25/JM25_150324_time_01_1","rh","OTS-bodies","FG4","body","adult","pAF",78.7541378272645
"JM25/JM25_150324_time_01_1","rh","OTS-bodies","FG4","body","adult","VOF",0.993078543484803
"MB26/MB26_150426_time_01_1","rh","OTS-bodies","FG4","body","adult","IFOF",0
"MB26/MB26_150426_time_01_1","rh","OTS-bodies","FG4","body","adult","ILF",6.27568173328353
"MB26/MB26_150426_time_01_1","rh","OTS-bodies","FG4","body","adult","AF",31.2663429211804
"MB26/MB26_150426_time_01_1","rh","OTS-bodies","FG4","body","adult","pAF",62.3832648487112
"MB26/MB26_150426_time_01_1","rh","OTS-bodies","FG4","body","adult","VOF",0
"MC26/MC26_150211_time_01_1","rh","OTS-bodies","FG4","body","adult","IFOF",0
"MC26/MC26_150211_time_01_1","rh","OTS-bodies","FG4","body","adult","ILF",10.1803374054683
"MC26/MC26_150211_time_01_1","rh","OTS-bodies","FG4","body","adult","AF",19.3135543920884
"MC26/MC26_150211_time_01_1","rh","OTS-bodies","FG4","body","adult","pAF",69.9825479930192
"MC26/MC26_150211_time_01_1","rh","OTS-bodies","FG4","body","adult","VOF",0.523560209424084
"MMC27/MMC27_150321_time_01_1","rh","OTS-bodies","FG4","body","adult","IFOF",1.36612021857923
"MMC27/MMC27_150321_time_01_1","rh","OTS-bodies","FG4","body","adult","ILF",13.3879781420765
"MMC27/MMC27_150321_time_01_1","rh","OTS-bodies","FG4","body","adult","AF",24.0437158469945
"MMC27/MMC27_150321_time_01_1","rh","OTS-bodies","FG4","body","adult","pAF",59.2896174863388
"MMC27/MMC27_150321_time_01_1","rh","OTS-bodies","FG4","body","adult","VOF",1.91256830601093
"MSH28/MSH28_150401_time_01_1","rh","OTS-bodies","FG4","body","adult","IFOF",0
"MSH28/MSH28_150401_time_01_1","rh","OTS-bodies","FG4","body","adult","ILF",14.7338403041825
"MSH28/MSH28_150401_time_01_1","rh","OTS-bodies","FG4","body","adult","AF",27.0912547528517
"MSH28/MSH28_150401_time_01_1","rh","OTS-bodies","FG4","body","adult","pAF",57.9847908745247
"MSH28/MSH28_150401_time_01_1","rh","OTS-bodies","FG4","body","adult","VOF",0.0950570342205323
"ZCM05","rh","OTS-bodies","FG4","body","kid","IFOF",0.173370319001387
"ZCM05","rh","OTS-bodies","FG4","body","kid","ILF",7.87101248266297
"ZCM05","rh","OTS-bodies","FG4","body","kid","AF",11.8932038834951
"ZCM05","rh","OTS-bodies","FG4","body","kid","pAF",50.4160887656033
"ZCM05","rh","OTS-bodies","FG4","body","kid","VOF",29.6463245492372
"MEC05","rh","OTS-bodies","FG4","body","kid","IFOF",0
"MEC05","rh","OTS-bodies","FG4","body","kid","ILF",6.66350860571609
"MEC05","rh","OTS-bodies","FG4","body","kid","AF",20.6852992262751
"MEC05","rh","OTS-bodies","FG4","body","kid","pAF",65.8297805147639
"MEC05","rh","OTS-bodies","FG4","body","kid","VOF",6.82141165324491
"RHSA06","rh","OTS-bodies","FG4","body","kid","IFOF",0.0238435860753457
"RHSA06","rh","OTS-bodies","FG4","body","kid","ILF",7.96375774916547
"RHSA06","rh","OTS-bodies","FG4","body","kid","AF",38.1020505484025
"RHSA06","rh","OTS-bodies","FG4","body","kid","pAF",52.8135431568908
"RHSA06","rh","OTS-bodies","FG4","body","kid","VOF",1.0968049594659
"INW06","rh","OTS-bodies","FG4","body","kid","IFOF",0.0713521227256511
"INW06","rh","OTS-bodies","FG4","body","kid","ILF",11.0239029611131
"INW06","rh","OTS-bodies","FG4","body","kid","AF",34.8198358901177
"INW06","rh","OTS-bodies","FG4","body","kid","pAF",26.4002854084909
"INW06","rh","OTS-bodies","FG4","body","kid","VOF",20.1569746699964
"AlS07","rh","OTS-bodies","FG4","body","kid","IFOF",0.122174709835064
"AlS07","rh","OTS-bodies","FG4","body","kid","ILF",5.86438607208308
"AlS07","rh","OTS-bodies","FG4","body","kid","AF",0.30543677458766
"AlS07","rh","OTS-bodies","FG4","body","kid","pAF",17.9596823457544
"AlS07","rh","OTS-bodies","FG4","body","kid","VOF",75.7483200977398
"SDS07","rh","OTS-bodies","FG4","body","kid","IFOF",0.0605326876513317
"SDS07","rh","OTS-bodies","FG4","body","kid","ILF",4.53995157384988
"SDS07","rh","OTS-bodies","FG4","body","kid","AF",4.35835351089588
"SDS07","rh","OTS-bodies","FG4","body","kid","pAF",32.0823244552058
"SDS07","rh","OTS-bodies","FG4","body","kid","VOF",58.5956416464891
"MDT09","rh","OTS-bodies","FG4","body","kid","IFOF",0
"MDT09","rh","OTS-bodies","FG4","body","kid","ILF",26.514131897712
"MDT09","rh","OTS-bodies","FG4","body","kid","AF",17.6312247644684
"MDT09","rh","OTS-bodies","FG4","body","kid","pAF",54.1049798115747
"MDT09","rh","OTS-bodies","FG4","body","kid","VOF",1.74966352624495
"DAPA10","rh","OTS-bodies","FG4","body","kid","IFOF",0
"DAPA10","rh","OTS-bodies","FG4","body","kid","ILF",12.1137206427689
"DAPA10","rh","OTS-bodies","FG4","body","kid","AF",35.6242274412855
"DAPA10","rh","OTS-bodies","FG4","body","kid","pAF",51.2237330037083
"DAPA10","rh","OTS-bodies","FG4","body","kid","VOF",0.889987639060569
"AG10","rh","OTS-bodies","FG4","body","kid","IFOF",0
"AG10","rh","OTS-bodies","FG4","body","kid","ILF",7.92739396184479
"AG10","rh","OTS-bodies","FG4","body","kid","AF",8.74235969624004
"AG10","rh","OTS-bodies","FG4","body","kid","pAF",57.5476940174106
"AG10","rh","OTS-bodies","FG4","body","kid","VOF",25.6528986849417
"STM10","rh","OTS-bodies","FG4","body","kid","IFOF",0
"STM10","rh","OTS-bodies","FG4","body","kid","ILF",8.13287514318442
"STM10","rh","OTS-bodies","FG4","body","kid","AF",15.3493699885452
"STM10","rh","OTS-bodies","FG4","body","kid","pAF",76.4032073310424
"STM10","rh","OTS-bodies","FG4","body","kid","VOF",0.11454753722795
"KW10","rh","OTS-bodies","FG4","body","kid","IFOF",0
"KW10","rh","OTS-bodies","FG4","body","kid","ILF",6.98141637368157
"KW10","rh","OTS-bodies","FG4","body","kid","AF",17.1772978402813
"KW10","rh","OTS-bodies","FG4","body","kid","pAF",75.7910597689603
"KW10","rh","OTS-bodies","FG4","body","kid","VOF",0.0502260170768458
"NW10","rh","OTS-bodies","FG4","body","kid","IFOF",0.108853410740203
"NW10","rh","OTS-bodies","FG4","body","kid","ILF",7.25689404934688
"NW10","rh","OTS-bodies","FG4","body","kid","AF",15.7474600870827
"NW10","rh","OTS-bodies","FG4","body","kid","pAF",45.4281567489115
"NW10","rh","OTS-bodies","FG4","body","kid","VOF",31.1320754716981
"RJM10","rh","OTS-bodies","FG4","body","kid","IFOF",0
"RJM10","rh","OTS-bodies","FG4","body","kid","ILF",5.53699284009547
"RJM10","rh","OTS-bodies","FG4","body","kid","AF",20.5727923627685
"RJM10","rh","OTS-bodies","FG4","body","kid","pAF",71.1694510739857
"RJM10","rh","OTS-bodies","FG4","body","kid","VOF",2.67303102625298
"AyS10","rh","OTS-bodies","FG4","body","kid","IFOF",0
"AyS10","rh","OTS-bodies","FG4","body","kid","ILF",6.6432953549518
"AyS10","rh","OTS-bodies","FG4","body","kid","AF",29.8510078878177
"AyS10","rh","OTS-bodies","FG4","body","kid","pAF",63.4180543382997
"AyS10","rh","OTS-bodies","FG4","body","kid","VOF",0.0876424189307625
"CGSA11","rh","OTS-bodies","FG4","body","kid","IFOF",0
"CGSA11","rh","OTS-bodies","FG4","body","kid","ILF",9.16894264533749
"CGSA11","rh","OTS-bodies","FG4","body","kid","AF",19.2352711666016
"CGSA11","rh","OTS-bodies","FG4","body","kid","pAF",71.5957861880609
"CGSA11","rh","OTS-bodies","FG4","body","kid","VOF",0
"MFC11","rh","OTS-bodies","FG4","body","kid","IFOF",0
"MFC11","rh","OTS-bodies","FG4","body","kid","ILF",9.43396226415094
"MFC11","rh","OTS-bodies","FG4","body","kid","AF",25.5306603773585
"MFC11","rh","OTS-bodies","FG4","body","kid","pAF",64.5047169811321
"MFC11","rh","OTS-bodies","FG4","body","kid","VOF",0.35377358490566
"JTE11","rh","OTS-bodies","FG4","body","kid","IFOF",0.595829195630586
"JTE11","rh","OTS-bodies","FG4","body","kid","ILF",1.78748758689176
"JTE11","rh","OTS-bodies","FG4","body","kid","AF",32.8699106256207
"JTE11","rh","OTS-bodies","FG4","body","kid","pAF",59.1857000993049
"JTE11","rh","OTS-bodies","FG4","body","kid","VOF",5.56107249255213
"JDB11","rh","OTS-bodies","FG4","body","kid","IFOF",0.145454545454545
"JDB11","rh","OTS-bodies","FG4","body","kid","ILF",4.4
"JDB11","rh","OTS-bodies","FG4","body","kid","AF",31.8545454545455
"JDB11","rh","OTS-bodies","FG4","body","kid","pAF",60
"JDB11","rh","OTS-bodies","FG4","body","kid","VOF",2.98181818181818
"LL11","rh","OTS-bodies","FG4","body","kid","IFOF",0
"LL11","rh","OTS-bodies","FG4","body","kid","ILF",2.93347302252488
"LL11","rh","OTS-bodies","FG4","body","kid","AF",22.0534311157674
"LL11","rh","OTS-bodies","FG4","body","kid","pAF",75.0130958617077
"LL11","rh","OTS-bodies","FG4","body","kid","VOF",0
"OS12","rh","OTS-bodies","FG4","body","kid","IFOF",0
"OS12","rh","OTS-bodies","FG4","body","kid","ILF",4.9663735126746
"OS12","rh","OTS-bodies","FG4","body","kid","AF",24.0558717020176
"OS12","rh","OTS-bodies","FG4","body","kid","pAF",69.8396275219865
"OS12","rh","OTS-bodies","FG4","body","kid","VOF",1.13812726332126
"RJ09","rh","OTS-bodies","FG4","body","kid","IFOF",0
"RJ09","rh","OTS-bodies","FG4","body","kid","ILF",5.55555555555556
"RJ09","rh","OTS-bodies","FG4","body","kid","AF",27.8401997503121
"RJ09","rh","OTS-bodies","FG4","body","kid","pAF",41.8851435705368
"RJ09","rh","OTS-bodies","FG4","body","kid","VOF",24.0324594257179
"CS22/CS22_150322_time_01_1","rh","pFus-faces","FG2","face","adult","IFOF",0.907187718073971
"CS22/CS22_150322_time_01_1","rh","pFus-faces","FG2","face","adult","ILF",14.3056524773203
"CS22/CS22_150322_time_01_1","rh","pFus-faces","FG2","face","adult","AF",7.04815073272854
"CS22/CS22_150322_time_01_1","rh","pFus-faces","FG2","face","adult","pAF",22.1214235868807
"CS22/CS22_150322_time_01_1","rh","pFus-faces","FG2","face","adult","VOF",54.6406140963015
"JH22/JH22_150227_time_01_2","rh","pFus-faces","FG2","face","adult","IFOF",0.336322869955157
"JH22/JH22_150227_time_01_2","rh","pFus-faces","FG2","face","adult","ILF",25
"JH22/JH22_150227_time_01_2","rh","pFus-faces","FG2","face","adult","AF",16.4798206278027
"JH22/JH22_150227_time_01_2","rh","pFus-faces","FG2","face","adult","pAF",39.0134529147982
"JH22/JH22_150227_time_01_2","rh","pFus-faces","FG2","face","adult","VOF",17.7130044843049
"MJW22/MJW22_150415_time_01_1","rh","pFus-faces","FG2","face","adult","IFOF",0.0819000819000819
"MJW22/MJW22_150415_time_01_1","rh","pFus-faces","FG2","face","adult","ILF",17.2809172809173
"MJW22/MJW22_150415_time_01_1","rh","pFus-faces","FG2","face","adult","AF",12.6945126945127
"MJW22/MJW22_150415_time_01_1","rh","pFus-faces","FG2","face","adult","pAF",50.04095004095
"MJW22/MJW22_150415_time_01_1","rh","pFus-faces","FG2","face","adult","VOF",19.6969696969697
"NAV22/NAV22_150329_time_01_1","rh","pFus-faces","FG2","face","adult","IFOF",0.146842878120411
"NAV22/NAV22_150329_time_01_1","rh","pFus-faces","FG2","face","adult","ILF",9.20215369554577
"NAV22/NAV22_150329_time_01_1","rh","pFus-faces","FG2","face","adult","AF",21.9285364659814
"NAV22/NAV22_150329_time_01_1","rh","pFus-faces","FG2","face","adult","pAF",57.9050416054821
"NAV22/NAV22_150329_time_01_1","rh","pFus-faces","FG2","face","adult","VOF",10.7684777288302
"ML23/ML23_150314_time_01_1","rh","pFus-faces","FG2","face","adult","IFOF",0.169491525423729
"ML23/ML23_150314_time_01_1","rh","pFus-faces","FG2","face","adult","ILF",18.9830508474576
"ML23/ML23_150314_time_01_1","rh","pFus-faces","FG2","face","adult","AF",17.9661016949153
"ML23/ML23_150314_time_01_1","rh","pFus-faces","FG2","face","adult","pAF",61.6949152542373
"ML23/ML23_150314_time_01_1","rh","pFus-faces","FG2","face","adult","VOF",1.1864406779661
"EA23/EA23_150208_time_01_1","rh","pFus-faces","FG2","face","adult","IFOF",0.796626054358013
"EA23/EA23_150208_time_01_1","rh","pFus-faces","FG2","face","adult","ILF",10.4498594189316
"EA23/EA23_150208_time_01_1","rh","pFus-faces","FG2","face","adult","AF",19.1190253045923
"EA23/EA23_150208_time_01_1","rh","pFus-faces","FG2","face","adult","pAF",48.7816307403936
"EA23/EA23_150208_time_01_1","rh","pFus-faces","FG2","face","adult","VOF",19.2127460168697
"JEW23/JEW23_150322_time_01_1","rh","pFus-faces","FG2","face","adult","IFOF",0.606366851945427
"JEW23/JEW23_150322_time_01_1","rh","pFus-faces","FG2","face","adult","ILF",4.64881253158161
"JEW23/JEW23_150322_time_01_1","rh","pFus-faces","FG2","face","adult","AF",7.98383021728146
"JEW23/JEW23_150322_time_01_1","rh","pFus-faces","FG2","face","adult","pAF",40.4749873673573
"JEW23/JEW23_150322_time_01_1","rh","pFus-faces","FG2","face","adult","VOF",46.2860030318343
"GB23/GB23_150301_time_01_1","rh","pFus-faces","FG2","face","adult","IFOF",1.19521912350598
"GB23/GB23_150301_time_01_1","rh","pFus-faces","FG2","face","adult","ILF",20.3187250996016
"GB23/GB23_150301_time_01_1","rh","pFus-faces","FG2","face","adult","AF",5.1792828685259
"GB23/GB23_150301_time_01_1","rh","pFus-faces","FG2","face","adult","pAF",41.4342629482072
"GB23/GB23_150301_time_01_1","rh","pFus-faces","FG2","face","adult","VOF",31.8725099601594
"JP23/JP23_150210_time_01_2","rh","pFus-faces","FG2","face","adult","IFOF",2.0979020979021
"JP23/JP23_150210_time_01_2","rh","pFus-faces","FG2","face","adult","ILF",10.3496503496504
"JP23/JP23_150210_time_01_2","rh","pFus-faces","FG2","face","adult","AF",0.559440559440559
"JP23/JP23_150210_time_01_2","rh","pFus-faces","FG2","face","adult","pAF",10.9090909090909
"JP23/JP23_150210_time_01_2","rh","pFus-faces","FG2","face","adult","VOF",75.2447552447552
"MW23/MW23_140720_time_01_1","rh","pFus-faces","FG2","face","adult","IFOF",0
"MW23/MW23_140720_time_01_1","rh","pFus-faces","FG2","face","adult","ILF",7.65460030165913
"MW23/MW23_140720_time_01_1","rh","pFus-faces","FG2","face","adult","AF",17.6470588235294
"MW23/MW23_140720_time_01_1","rh","pFus-faces","FG2","face","adult","pAF",72.1719457013575
"MW23/MW23_140720_time_01_1","rh","pFus-faces","FG2","face","adult","VOF",2.45098039215686
"LB23/LB23_140706_time_01_1","rh","pFus-faces","FG2","face","adult","IFOF",0.229885057471264
"LB23/LB23_140706_time_01_1","rh","pFus-faces","FG2","face","adult","ILF",11.4942528735632
"LB23/LB23_140706_time_01_1","rh","pFus-faces","FG2","face","adult","AF",15.8620689655172
"LB23/LB23_140706_time_01_1","rh","pFus-faces","FG2","face","adult","pAF",64.5977011494253
"LB23/LB23_140706_time_01_1","rh","pFus-faces","FG2","face","adult","VOF",7.81609195402299
"MBA24/MBA24_150227_time_01_1","rh","pFus-faces","FG2","face","adult","IFOF",2.70513976555455
"MBA24/MBA24_150227_time_01_1","rh","pFus-faces","FG2","face","adult","ILF",24.4364292155095
"MBA24/MBA24_150227_time_01_1","rh","pFus-faces","FG2","face","adult","AF",3.69702434625789
"MBA24/MBA24_150227_time_01_1","rh","pFus-faces","FG2","face","adult","pAF",36.3390441839495
"MBA24/MBA24_150227_time_01_1","rh","pFus-faces","FG2","face","adult","VOF",32.6420198376916
"TL24/TL24_150310_time_01_1","rh","pFus-faces","FG2","face","adult","IFOF",1.38422818791946
"TL24/TL24_150310_time_01_1","rh","pFus-faces","FG2","face","adult","ILF",4.15268456375839
"TL24/TL24_150310_time_01_1","rh","pFus-faces","FG2","face","adult","AF",8.8506711409396
"TL24/TL24_150310_time_01_1","rh","pFus-faces","FG2","face","adult","pAF",43.3724832214765
"TL24/TL24_150310_time_01_1","rh","pFus-faces","FG2","face","adult","VOF",41.736577181208
"JG24/JG24_140117_time_01_1","rh","pFus-faces","FG2","face","adult","IFOF",1.72064777327935
"JG24/JG24_140117_time_01_1","rh","pFus-faces","FG2","face","adult","ILF",8.3502024291498
"JG24/JG24_140117_time_01_1","rh","pFus-faces","FG2","face","adult","AF",9.56477732793522
"JG24/JG24_140117_time_01_1","rh","pFus-faces","FG2","face","adult","pAF",28.1376518218623
"JG24/JG24_140117_time_01_1","rh","pFus-faces","FG2","face","adult","VOF",51.3157894736842
"AMWS24/AMWS24_140611_time_01_1","rh","pFus-faces","FG2","face","adult","IFOF",1.75808720112518
"AMWS24/AMWS24_140611_time_01_1","rh","pFus-faces","FG2","face","adult","ILF",8.22784810126582
"AMWS24/AMWS24_140611_time_01_1","rh","pFus-faces","FG2","face","adult","AF",3.23488045007032
"AMWS24/AMWS24_140611_time_01_1","rh","pFus-faces","FG2","face","adult","pAF",28.8326300984529
"AMWS24/AMWS24_140611_time_01_1","rh","pFus-faces","FG2","face","adult","VOF",57.4542897327707
"BM24/BM24_150726_time_01_1","rh","pFus-faces","FG2","face","adult","IFOF",0
"BM24/BM24_150726_time_01_1","rh","pFus-faces","FG2","face","adult","ILF",3.33539221741816
"BM24/BM24_150726_time_01_1","rh","pFus-faces","FG2","face","adult","AF",4.87955528103768
"BM24/BM24_150726_time_01_1","rh","pFus-faces","FG2","face","adult","pAF",71.1550339715874
"BM24/BM24_150726_time_01_1","rh","pFus-faces","FG2","face","adult","VOF",20.2594193946881
"CB24/CB24_151102_time_01_1","rh","pFus-faces","FG2","face","adult","IFOF",0.282326369282891
"CB24/CB24_151102_time_01_1","rh","pFus-faces","FG2","face","adult","ILF",3.55731225296443
"CB24/CB24_151102_time_01_1","rh","pFus-faces","FG2","face","adult","AF",9.37323546019198
"CB24/CB24_151102_time_01_1","rh","pFus-faces","FG2","face","adult","pAF",33.4274421230943
"CB24/CB24_151102_time_01_1","rh","pFus-faces","FG2","face","adult","VOF",51.3269339356296
"AI24/AI24_150309_time_01_1","rh","pFus-faces","FG2","face","adult","IFOF",1.21951219512195
"AI24/AI24_150309_time_01_1","rh","pFus-faces","FG2","face","adult","ILF",23.1707317073171
"AI24/AI24_150309_time_01_1","rh","pFus-faces","FG2","face","adult","AF",17.0731707317073
"AI24/AI24_150309_time_01_1","rh","pFus-faces","FG2","face","adult","pAF",28.0487804878049
"AI24/AI24_150309_time_01_1","rh","pFus-faces","FG2","face","adult","VOF",30.4878048780488
"AD25/AD25_150226_time_01_1","rh","pFus-faces","FG2","face","adult","IFOF",1.20689655172414
"AD25/AD25_150226_time_01_1","rh","pFus-faces","FG2","face","adult","ILF",7.24137931034483
"AD25/AD25_150226_time_01_1","rh","pFus-faces","FG2","face","adult","AF",16.0344827586207
"AD25/AD25_150226_time_01_1","rh","pFus-faces","FG2","face","adult","pAF",65.5172413793103
"AD25/AD25_150226_time_01_1","rh","pFus-faces","FG2","face","adult","VOF",9.82758620689655
"JM25/JM25_150324_time_01_1","rh","pFus-faces","FG2","face","adult","IFOF",0.216333153055706
"JM25/JM25_150324_time_01_1","rh","pFus-faces","FG2","face","adult","ILF",6.05732828555976
"JM25/JM25_150324_time_01_1","rh","pFus-faces","FG2","face","adult","AF",6.92266089778259
"JM25/JM25_150324_time_01_1","rh","pFus-faces","FG2","face","adult","pAF",72.9583558680368
"JM25/JM25_150324_time_01_1","rh","pFus-faces","FG2","face","adult","VOF",13.7371552190373
"MB26/MB26_150426_time_01_1","rh","pFus-faces","FG2","face","adult","IFOF",0.0858369098712446
"MB26/MB26_150426_time_01_1","rh","pFus-faces","FG2","face","adult","ILF",6.43776824034335
"MB26/MB26_150426_time_01_1","rh","pFus-faces","FG2","face","adult","AF",6.00858369098712
"MB26/MB26_150426_time_01_1","rh","pFus-faces","FG2","face","adult","pAF",51.8454935622318
"MB26/MB26_150426_time_01_1","rh","pFus-faces","FG2","face","adult","VOF",34.7639484978541
"MMC27/MMC27_150321_time_01_1","rh","pFus-faces","FG2","face","adult","IFOF",2.18281036834925
"MMC27/MMC27_150321_time_01_1","rh","pFus-faces","FG2","face","adult","ILF",5.04774897680764
"MMC27/MMC27_150321_time_01_1","rh","pFus-faces","FG2","face","adult","AF",0.272851296043656
"MMC27/MMC27_150321_time_01_1","rh","pFus-faces","FG2","face","adult","pAF",0.954979536152797
"MMC27/MMC27_150321_time_01_1","rh","pFus-faces","FG2","face","adult","VOF",90.8594815825375
"MSH28/MSH28_150401_time_01_1","rh","pFus-faces","FG2","face","adult","IFOF",0
"MSH28/MSH28_150401_time_01_1","rh","pFus-faces","FG2","face","adult","ILF",6.52173913043478
"MSH28/MSH28_150401_time_01_1","rh","pFus-faces","FG2","face","adult","AF",5.73122529644269
"MSH28/MSH28_150401_time_01_1","rh","pFus-faces","FG2","face","adult","pAF",56.3241106719368
"MSH28/MSH28_150401_time_01_1","rh","pFus-faces","FG2","face","adult","VOF",31.0276679841897
"ZCM05","rh","pFus-faces","FG2","face","kid","IFOF",1.12781954887218
