"subject","hem","fiber","roi","cyto","domain","group","lh.3a_ROI.label","lh.4_ROI.label","lh.6a_ROI.label","lh.6d_ROI.label","lh.6ma_ROI.label","lh.6mp_ROI.label","lh.6r_ROI.label","lh.6v_ROI.label","lh.8Ad_ROI.label","lh.8Av_ROI.label","lh.8BL_ROI.label","lh.8BM_ROI.label","lh.8C_ROI.label","lh.9-46d_ROI.label","lh.9a_ROI.label","lh.9m_ROI.label","lh.9p_ROI.label","lh.10d_ROI.label","lh.10pp_ROI.label","lh.10r_ROI.label","lh.10v_ROI.label","lh.11l_ROI.label","lh.13l_ROI.label","lh.24dd_ROI.label","lh.24dv_ROI.label","lh.25_ROI.label","lh.33pr_ROI.label","lh.43_ROI.label","lh.44_ROI.label","lh.45_ROI.label","lh.46_ROI.label","lh.47l_ROI.label","lh.47m_ROI.label","lh.47s_ROI.label","lh.55b_ROI.label","lh.a9-46v_ROI.label","lh.a10p_ROI.label","lh.a24_ROI.label","lh.a24pr_ROI.label","lh.a32pr_ROI.label","lh.a47r_ROI.label","lh.AAIC_ROI.label","lh.AVI_ROI.label","lh.d32_ROI.label","lh.FEF_ROI.label","lh.FOP1_ROI.label","lh.FOP2_ROI.label","lh.FOP3_ROI.label","lh.FOP4_ROI.label","lh.FOP5_ROI.label","lh.i6-8_ROI.label","lh.IFJa_ROI.label","lh.IFJp_ROI.label","lh.IFSa_ROI.label","lh.IFSp_ROI.label","lh.Ig_ROI.label","lh.MI_ROI.label","lh.OFC_ROI.label","lh.p9-46v_ROI.label","lh.p10p_ROI.label","lh.p24_ROI.label","lh.p24pr_ROI.label","lh.p32_ROI.label","lh.p32pr_ROI.label","lh.p47r_ROI.label","lh.PEF_ROI.label","lh.Pir_ROI.label","lh.pOFC_ROI.label","lh.PoI2_ROI.label","lh.s6-8_ROI.label","lh.s32_ROI.label","lh.SCEF_ROI.label","lh.SFL_ROI.label","lh.1_ROI.label","lh.2_ROI.label","lh.3b_ROI.label","lh.5L_ROI.label","lh.5m_ROI.label","lh.5mv_ROI.label","lh.7AL_ROI.label","lh.7Am_ROI.label","lh.7m_ROI.label","lh.7PC_ROI.label","lh.7PL_ROI.label","lh.7Pm_ROI.label","lh.23c_ROI.label","lh.23d_ROI.label","lh.31a_ROI.label","lh.31pd_ROI.label","lh.31pv_ROI.label","lh.AIP_ROI.label","lh.d23ab_ROI.label","lh.IP0_ROI.label","lh.IP1_ROI.label","lh.IP2_ROI.label","lh.IPS1_ROI.label","lh.LIPd_ROI.label","lh.LIPv_ROI.label","lh.MIP_ROI.label","lh.OP1_ROI.label","lh.OP2-3_ROI.label","lh.OP4_ROI.label","lh.PCV_ROI.label","lh.PF_ROI.label","lh.PFcm_ROI.label","lh.PFm_ROI.label","lh.PFop_ROI.label","lh.PFt_ROI.label","lh.PGi_ROI.label","lh.PGp_ROI.label","lh.PGs_ROI.label","lh.POS1_ROI.label","lh.POS2_ROI.label","lh.PSL_ROI.label","lh.RI_ROI.label","lh.RSC_ROI.label","lh.STV_ROI.label","lh.TPOJ3_ROI.label","lh.v23ab_ROI.label","lh.VIP_ROI.label","lh.52_ROI.label","lh.A1_ROI.label","lh.A4_ROI.label","lh.A5_ROI.label","lh.EC_ROI.label","lh.FFC_ROI.label","lh.FST_ROI.label","lh.H_ROI.label","lh.LBelt_ROI.label","lh.MBelt_ROI.label","lh.MST_ROI.label","lh.MT_ROI.label","lh.PBelt_ROI.label","lh.PeEc_ROI.label","lh.PH_ROI.label","lh.PHA1_ROI.label","lh.PHA2_ROI.label","lh.PHA3_ROI.label","lh.PHT_ROI.label","lh.PI_ROI.label","lh.PoI1_ROI.label","lh.PreS_ROI.label","lh.STGa_ROI.label","lh.STSda_ROI.label","lh.STSdp_ROI.label","lh.STSva_ROI.label","lh.STSvp_ROI.label","lh.TA2_ROI.label","lh.TE1a_ROI.label","lh.TE1m_ROI.label","lh.TE1p_ROI.label","lh.TE2a_ROI.label","lh.TE2p_ROI.label","lh.TF_ROI.label","lh.TGd_ROI.label","lh.TGv_ROI.label","lh.TPOJ1_ROI.label","lh.TPOJ2_ROI.label","lh.VVC_ROI.label","lh.DVT_ROI.label","lh.LO1_ROI.label","lh.LO2_ROI.label","lh.LO3_ROI.label","lh.PIT_ROI.label","lh.ProS_ROI.label","lh.V1_ROI.label","lh.V2_ROI.label","lh.V3_ROI.label","lh.V3A_ROI.label","lh.V3B_ROI.label","lh.V3CD_ROI.label","lh.V4_ROI.label","lh.V4t_ROI.label","lh.V6_ROI.label","lh.V6A_ROI.label","lh.V7_ROI.label","lh.V8_ROI.label","lh.VMV1_ROI.label","lh.VMV2_ROI.label","lh.VMV3_ROI.label"
"ZCM05_T1w1_final_edited","lh","wholebrain","mFus-faces","FG4","face","kid",6.68563398315083e-07,0,3.74567266152949e-07,0,0,0,0,1.0441092523053e-06,4.1250212210091e-07,1.10650458612739e-08,0,0,1.42724145974418e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35928605870083e-07,0,0,0,0,0,0,2.27859218840365e-06,4.98591541645109e-07,0,1.17501566789814e-06,0,0,0,0,0,0,8.28765843169393e-07,2.1327649884855e-07,0,5.96382663640858e-07,9.5761427207441e-07,0,0,6.9069764382077e-09,0,0,0,0,0,0,1.28828668583785e-06,8.63707712427378e-07,0,1.2826874852275e-06,0,0,0,9.34031130707648e-07,1.02495745242015e-07,2.71643596017658e-07,7.7590881283961e-08,1.97372189156214e-07,0,0,0,1.93261618403038e-06,2.27359538519911e-06,5.5237487767634e-07,3.82261069363061e-06,7.69686955450926e-07,7.34621172113781e-07,1.4817287807696e-06,0,2.96439885738945e-06,8.58696825447314e-07,1.41643444853475e-06,0,1.16956213260186e-05,1.07233724315313e-05,2.99688492689695e-06,1.21639871395806e-05,3.3432611995724e-06,3.28406459151606e-06,1.37030479773296e-05,0,6.95955764527489e-07,0,8.85404640720061e-08,0,0,1.09236480482325e-06,0,1.07828622183022e-06,1.32545601868975e-06,5.25841666626811e-06,7.11753110690315e-06,2.652848856532e-07,4.27730844500637e-06,4.25577179261012e-07,7.34335750803595e-07,1.83372455861352e-06,5.71452023446375e-08,1.1787042206178e-05,6.94229753258792e-10,6.78411607379761e-07,8.60899395110838e-06,0,0,0,0,0.000397267044206819,1.61262486050737e-05,2.25275921788441e-05,1.14897820653069e-06,2.23348049868602e-07,1.92106841230131e-05,2.33209351442013e-05,1.55264083668635e-07,2.26240597777008e-06,8.64439667027633e-05,8.54547359988624e-06,5.34325922478927e-05,2.55582789574056e-05,0,6.24493027878643e-06,1.36609164457633e-05,8.38008750617265e-06,0,1.1185036163129e-06,7.90066448501505e-07,4.17946813177476e-06,1.72716837834834e-06,0,4.4779965346955e-06,1.42274861260719e-06,7.60060777111923e-07,5.00695809138789e-06,4.18922658731625e-06,2.82243973226037e-05,6.28076175461565e-06,2.75190683834002e-06,7.88506219394448e-08,6.67453228764841e-07,0.00012781372351656,2.98153594657324e-06,4.93938455056915e-05,1.21019489050711e-05,2.11376042094399e-05,1.12883130809e-05,8.08994891728511e-06,2.83740236190162e-06,2.51574469648206e-06,3.6940203678303e-06,5.2271021830558e-06,2.55737556763742e-05,8.55467680809864e-06,6.38800678238003e-06,1.46368576976589e-05,9.6672774889513e-06,3.73068535317768e-06,9.80799893664375e-07,3.14979178153499e-05,6.94137472492593e-06,1.543815726745e-05,2.54960141737021e-05
"ZCM05_T1w1_final_edited","lh","wholebrain","OTS-bodies","FG4","body","kid",2.10746311404255e-06,6.46062145000647e-07,1.27610020770029e-06,1.21409423684668e-06,7.01747099967748e-08,9.48637618617669e-07,5.75483387322577e-07,2.20909212366053e-07,4.58044914438322e-07,2.28459993343714e-06,0,6.79724222771689e-08,1.37838971257952e-06,2.63710343647446e-07,0,0,1.8122082844695e-07,9.56118650375928e-08,1.9185802373529e-07,3.84230301007535e-08,9.85160996898876e-09,4.50571442942154e-08,1.34256195317946e-07,1.1551547632031e-07,3.82056540988368e-07,0,0,7.00192310782145e-07,5.96188290251052e-07,7.58580630086668e-08,2.84416891231715e-07,0,4.33547503666706e-07,3.28968076090291e-08,1.38226187547298e-06,2.48408253021209e-07,3.67402919195836e-07,0,0,0,2.38644812726682e-07,2.38720735233322e-06,2.52603341224165e-07,2.30698252654564e-08,2.89278558817552e-06,4.34582925855877e-07,2.42100576101922e-06,2.09582567174437e-06,8.70756628494178e-07,6.42536135591689e-07,6.35939240402261e-07,8.07062373435706e-07,1.19662530326221e-06,6.44507995883657e-07,1.84298295174816e-06,2.51861927051934e-06,2.85298328633663e-07,4.29941054477129e-08,1.38977170076453e-06,6.95758502011213e-08,0,2.63957375958534e-07,7.11075654742021e-08,0,2.00709456957327e-07,1.88984599571379e-06,2.05407957491023e-06,3.10895823177174e-07,2.58192345385758e-06,2.84765484744814e-07,0,1.23470237242941e-07,4.6520001700817e-07,5.64476235098414e-07,9.01990870915535e-07,5.73354239377575e-07,4.71210742979393e-07,6.4202736543469e-07,1.16130075968792e-06,2.72440648958972e-07,1.63882855392065e-06,1.92756060887823e-06,1.17226746190945e-06,2.27756921437618e-06,1.40862571543302e-06,2.23703072515046e-06,3.63462621914938e-06,1.46739148574141e-06,2.61641412403071e-06,6.90364889005387e-07,2.88224133417369e-06,1.98251841541097e-06,1.01343288906281e-05,7.33010176904406e-06,5.34118080154932e-06,7.15417564821154e-06,3.2723907974599e-06,2.46683602846181e-06,8.59971930061917e-06,3.58996962457535e-07,2.54725509228429e-06,6.76713148044512e-07,8.3902887974121e-07,7.63335984405995e-07,1.01041701009971e-06,3.28611135511655e-06,8.25670445597372e-07,9.77156705753143e-07,8.54318043111718e-06,4.69952459800731e-06,5.85445570871063e-06,9.88906483589847e-07,4.12351937262442e-06,1.8571022734753e-06,3.91191514085739e-06,1.71894160668447e-06,2.35032946463304e-07,1.5666380384675e-05,5.50515037588087e-07,5.77338912202695e-07,1.59918777557069e-05,5.82499152799678e-10,1.17307118492209e-06,1.05957616501704e-06,1.44442977736044e-07,0.000142750416977947,7.3840896353382e-05,1.60181463898354e-05,1.3379800722769e-06,1.77081708267419e-06,7.48962353765012e-05,1.4716159043576e-05,1.82213587379723e-06,2.23224293478415e-06,9.79501231851211e-05,1.15496273327578e-05,3.55031107880953e-05,5.20318354507186e-05,1.63419649917899e-05,1.09160688003665e-05,1.44642681216487e-05,9.10833093471989e-06,7.29680895439861e-07,3.69856108845263e-06,5.76505835141499e-06,7.25857450407133e-06,1.39100096091201e-05,1.86683047093868e-06,4.95226944429271e-06,4.87819601990186e-06,2.08917314704516e-05,7.09743580018409e-06,3.27968407321831e-05,3.04066128912321e-05,5.61485712721156e-06,3.667768957387e-06,4.87060436374869e-06,2.4946698232037e-05,0.00015554396007685,2.90798195084181e-06,2.44289515999108e-05,8.90134027961835e-06,1.48064606417079e-05,1.1401875009235e-05,5.93411446229062e-06,2.13823298612553e-06,1.61048002980599e-06,3.02331811773991e-06,1.98174123328274e-06,1.34533330392075e-05,7.25052919156484e-06,5.06825356570325e-06,9.58028642089316e-06,3.04506343659078e-06,1.39128330133514e-06,8.36973368441713e-07,5.19415546302357e-05,6.54773130999446e-06,3.09755563100049e-05,6.16665686138646e-05
"ZCM05_T1w1_final_edited","lh","wholebrain","CoS-places","FG3","place","kid",1.22922281815148e-07,2.23872592240799e-08,3.4793490595283e-08,0,0,6.33331780582408e-08,0,0,0,0,0,0,1.46289651343559e-07,0,0,0,0,0,0,0,0,0,0,0,1.3555582418135e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16654650516939e-07,0,0,1.21218595893045e-06,0,0,0,0,0,0,1.16945835688124e-07,1.03141840630661e-07,0,0,0,1.04114240653914e-07,4.74379053008593e-08,1.12885088453084e-08,9.56512155765938e-08,0,0,0,0,6.39894041268178e-08,0,0,0,0,1.49668288222369e-06,0,3.25243859059059e-07,0,0,0,0,3.50947881794776e-08,2.35392224892582e-09,1.24258568481009e-08,0,0,2.0413003458967e-07,1.63212167721332e-07,2.89131481394253e-07,3.25695001022703e-07,1.55881890371989e-07,2.8357563667309e-07,4.82393647076354e-07,2.30007565968195e-07,1.8746887339128e-07,4.01944937556487e-08,9.61279559150761e-08,3.85317874329458e-07,1.84585843546054e-07,6.74970860080491e-07,9.71761127907271e-06,2.1683438496564e-06,6.06400019860046e-07,2.7427577881311e-06,3.46577209721094e-07,7.12879133269872e-07,3.33549820136778e-06,0,0,0,0,1.5193716394172e-09,0,3.73035186639701e-07,0,8.6467286692105e-08,8.57750734634341e-07,6.6677748124145e-06,3.4647870702055e-06,1.56915260633511e-06,8.82526453126e-07,1.68073536978059e-07,0,2.07668510511591e-06,0,1.18491626304437e-05,6.26783264725077e-07,7.7981938828537e-07,5.86010423491917e-06,0,4.70302393943475e-07,5.17221967517442e-07,2.87307237348452e-06,1.52539565416519e-05,6.08404283216756e-06,2.48393849266341e-05,6.31967413732897e-07,1.82248560712647e-06,8.40239914626576e-06,1.59503780075145e-05,5.52220500265441e-08,1.04300202417706e-05,1.10429587628168e-05,5.62506566473497e-05,8.24618787497827e-05,0.000133843983489856,5.32413388778064e-07,5.01324438045596e-06,4.3173662440645e-06,2.88109594722932e-05,1.6768500150459e-06,3.05959108078056e-06,7.35850924115881e-07,5.85101345378669e-06,9.13524979595056e-06,1.78980604130796e-06,4.63422277642601e-06,4.7153122429079e-06,1.42703342677553e-06,5.92907745879753e-06,7.69181114807758e-06,3.09178522793791e-05,6.77444666594186e-06,4.10038773428837e-06,1.14860868250976e-07,1.21928706135435e-07,0.000100929453690345,1.94889601518917e-06,2.29374382129341e-05,1.02205623111614e-05,1.31560190804922e-05,1.3174923757833e-05,0.000129019999298676,2.25233180633653e-05,1.31385902710334e-05,2.60306717023646e-05,3.96372597932793e-06,1.32418795062068e-05,5.01990570401068e-06,1.61282754686533e-05,8.29976282010418e-06,2.58238148837521e-06,3.68299791579592e-07,1.69687975155815e-06,6.04943436668933e-05,0.000206743762788932,0.000445389031300073,4.65012061490267e-05
"MEC05_T1w1_Final2_edited","lh","wholebrain","OTS-bodies","FG4","body","kid",6.15770716111107e-07,0,4.73449249109913e-07,7.9796224064798e-07,2.33882487116253e-07,1.5997915484892e-07,2.41744341076518e-07,0,5.99567702319084e-07,1.19461507237466e-06,0,3.46037478848177e-07,6.4802733090165e-07,2.40126615828343e-07,3.58788437095019e-07,1.37165689672862e-07,0,0,0,0,0,3.77627600730892e-09,0,8.53063191744445e-09,0,0,0,2.69304448441331e-07,1.76549788683618e-08,1.98401783781196e-07,1.1885153368689e-06,0,0,1.06556057894413e-08,1.93577705457978e-06,3.27123660090206e-06,1.09041126947731e-06,0,0,2.62117671058922e-07,3.52757481758974e-07,3.44996469182539e-06,2.37930501042009e-07,4.04102233012105e-07,6.1983621373173e-07,1.61869956633962e-06,9.1668789851594e-07,3.36350874659543e-06,9.68164062722369e-07,2.74595238693021e-07,3.38455362488907e-07,1.814746110482e-07,1.9891640260508e-06,1.81199893712836e-07,8.86509426180349e-07,2.21516400374226e-10,9.35044351706614e-07,0,1.2148681625719e-06,2.7616551081194e-07,0,0,0,0,5.9061708490723e-07,1.54908085056129e-06,1.41606848309737e-05,0,9.97973352753562e-06,0,0,2.12676341117811e-07,7.83377761605832e-08,2.70877439625283e-08,3.0005568001709e-07,9.89409761804942e-08,4.10770479523386e-08,0,1.35029199033874e-06,2.10201011711482e-06,6.23839433857777e-06,7.22378380525148e-06,3.84011575249506e-07,7.82243388974312e-06,5.7469268149765e-06,3.61615596923066e-06,2.119743740521e-06,6.73045678529335e-06,9.21101886806314e-06,9.29898942499815e-06,2.72410408980568e-07,2.0007464445222e-05,4.66070712996153e-06,4.57304168517524e-06,2.38720674262897e-06,3.47879370878258e-06,4.24465217502109e-06,2.70770545007792e-07,2.75217841479902e-06,2.10975817954121e-07,3.50272404827209e-07,3.06241218119967e-07,5.87564157625913e-06,2.45249828855541e-06,1.45463418706536e-06,4.13152019343906e-06,9.32224049251724e-07,1.54859585882461e-07,6.43683450544369e-06,5.13213380226506e-06,3.56894511396106e-06,3.54844668981072e-06,4.01773201673313e-06,1.25688011821852e-06,2.12417664013826e-06,1.3620447539615e-05,1.72458877368551e-06,4.87835881807324e-06,5.70981601700759e-06,3.31625201557801e-06,4.04562717551742e-06,0,0,3.25124086998061e-07,0,0.000215190715253231,1.28087733455493e-05,2.55323925646129e-06,1.53035694954969e-07,1.14491460281411e-07,1.0140171603179e-05,3.13284968732696e-06,2.0527938558565e-07,8.30798692649933e-06,2.36230927114267e-05,1.6294632901531e-05,3.5194225105379e-05,4.39462039340822e-05,3.32829769998112e-05,1.30725102810387e-05,4.62455746433489e-05,4.0444729078915e-06,5.4444339873843e-07,1.85522286771403e-06,1.20485197302808e-06,2.9934133266333e-05,3.60703817607588e-06,1.10765154603817e-06,1.21010189918646e-05,4.56670323042396e-06,1.59867394420957e-05,1.86351992007337e-05,0.000343928324988719,7.45110811084441e-05,1.01898356094424e-05,1.72875049300085e-05,3.35045615983979e-06,1.31209331673106e-05,9.00748511835055e-05,3.04348175383058e-06,2.52406383522799e-05,1.6787961628828e-05,1.02999014897659e-05,2.03537921539205e-05,4.89769483893402e-06,8.04832996982265e-06,2.96364843942304e-06,5.84779112404406e-06,3.18908633030398e-06,6.84861565729789e-06,6.88417102092844e-06,9.49235071130183e-06,1.55575805508495e-05,7.15075743286041e-07,2.22766750427444e-06,1.82259246828766e-06,1.52458877317212e-05,5.66994162382421e-06,2.71733684239047e-05,1.72707828282827e-05
"MEC05_T1w1_Final2_edited","lh","wholebrain","pFus-faces","FG2","face","kid",1.11712807990031e-06,5.17239403722942e-07,1.95858661468725e-06,1.12611372110519e-06,4.7226902682478e-07,1.25013151371919e-06,1.71959172952122e-07,0,7.947319218496e-07,1.24781855386059e-06,0,0,1.86980115115512e-07,6.06254972470145e-07,2.56566639561611e-07,2.82912086648615e-07,1.59821941860948e-07,0,0,0,5.53329684349279e-08,1.09091895366617e-07,0,2.05882669356014e-07,3.58635424878267e-07,0,0,0,3.1889067830391e-07,2.82531824798972e-08,6.61722472768685e-07,0,0,2.15417232248764e-07,1.08218289284072e-06,1.39744938749003e-07,5.87386765287665e-07,0,0,0,7.3717663661257e-08,1.62887626763103e-06,0,3.28532385205969e-07,1.398376749449e-06,0,3.31640357114928e-07,8.40088393378389e-07,2.94198181819138e-07,9.7757943740928e-09,1.07177436017349e-06,7.9354269887842e-07,8.16246466464226e-07,3.55864410141516e-07,8.16255559551384e-07,6.57933828630452e-11,5.94912472252948e-07,0,2.21645512092051e-07,5.45120572110106e-07,0,2.69298514726675e-07,0,0,5.54531322170834e-07,1.81019233784048e-07,4.70077298486787e-06,0,3.85627366463215e-06,7.27112497164196e-07,0,3.85872073378576e-07,2.01131169756324e-07,4.06088055675115e-07,1.39480131881337e-06,8.30971627263856e-07,3.45346058398402e-07,0,6.55455467022148e-07,2.1775288043169e-06,3.95397813432087e-06,4.28226738580032e-06,6.21871055894894e-07,4.62661921709411e-06,2.92902295937399e-06,2.56418194847921e-06,2.00176971086841e-07,4.87016181100802e-07,1.14649565434036e-06,1.21784093068126e-06,1.52369999233202e-06,8.48176697297527e-06,1.91607569182003e-05,2.31330009717527e-06,1.53386886609539e-06,5.21935296921838e-06,2.57271782005521e-06,2.28990463257972e-07,2.16003008152965e-06,2.46554206961659e-10,5.30760053482905e-07,0,1.38095585346393e-06,1.61747719574269e-07,7.69169084690918e-08,8.92003769786091e-07,0,3.33124421279503e-07,8.01520312680759e-06,1.95117685611157e-05,6.05993367908612e-06,7.80544238391614e-06,3.57830374703522e-06,0,1.8450328497165e-07,1.16724484328634e-05,0,4.06923719825929e-06,7.99792957303528e-06,3.83520414975859e-06,1.52949266681754e-05,8.84045078635821e-07,7.15664025428169e-07,8.868920973573e-07,0,8.86606578070956e-05,2.14638829801993e-06,2.38406918979101e-06,6.92435961995894e-07,2.66050190900518e-06,7.62711003508623e-06,1.16742296196645e-05,6.49808798715073e-07,1.93577684810296e-06,7.25399900216683e-05,6.38642781180755e-06,5.73352676673316e-06,4.35124268224932e-05,2.2461896485091e-06,7.11379987351529e-06,1.88692066384386e-05,5.64416943762359e-06,8.26504756281195e-08,1.26729346867341e-06,3.96483949870826e-06,7.06924783648631e-06,2.56865612502032e-06,6.66731926899025e-07,3.52742023250774e-06,2.72225483140066e-06,1.28540631456071e-06,5.04833893705209e-06,1.29015261684572e-05,1.40786774441586e-05,2.8147300420808e-06,4.13505393599149e-06,1.12417963163476e-06,3.31977438978517e-06,0.000297412987313235,9.7090950489519e-06,8.48950577569569e-05,5.5579693488385e-05,3.59537118205181e-05,5.59489322555231e-05,2.51775987223046e-05,7.46228089625325e-06,3.05208771797889e-06,4.54047675190536e-06,4.55649639474969e-06,2.28848994281511e-05,1.94663429091021e-05,2.6895046597517e-05,4.34221367359748e-05,3.25952268041536e-06,2.23890013651889e-06,5.01771427458262e-07,0.000191020072533836,8.90004059982557e-06,4.75876925607333e-05,0.000488150502863208
"MEC05_T1w1_Final2_edited","lh","wholebrain","CoS-places","FG3","place","kid",7.16591719509182e-07,3.13585077267313e-07,1.02102690587457e-06,4.82209561757059e-07,2.50323732048633e-07,3.54515386170706e-07,9.00031575590113e-08,0,1.34532162747411e-07,7.69690656513287e-07,6.09180352497826e-10,3.70778334363511e-08,1.888574045159e-07,2.0583883628352e-07,9.25954882049761e-08,1.11876550925971e-07,6.77272575828261e-08,2.20780486340068e-07,3.2943077511017e-09,0,0,2.79226718613612e-08,0,1.25398704836805e-07,3.81646740220278e-07,0,1.2780967330712e-08,5.49972344969922e-08,9.48194073427296e-08,1.40128805049834e-08,3.02103854504187e-07,0,0,7.22201323694898e-08,6.00110989000453e-07,2.82372100269315e-07,2.6174394231903e-07,0,2.84613299092434e-07,3.38268224818872e-08,6.9949149383289e-09,1.95838011500733e-06,1.40762429844952e-07,1.10142775092316e-07,8.21002096105973e-07,0,1.58420438790499e-07,4.3624706211575e-07,2.27276492266539e-07,9.71519066582619e-08,4.00424376136692e-07,3.92447445776655e-07,7.79284003345363e-07,1.81646785502204e-07,4.15551660033248e-07,2.37122702883916e-07,1.23623270590642e-07,0,3.54372844396964e-07,1.77068617433795e-07,3.43083632505475e-07,6.99214843767795e-10,0,1.25777050999289e-07,2.39127377990247e-08,1.90494562219156e-07,1.14683728898888e-05,1.00360293914139e-07,4.19443463396197e-06,0,0,6.6114071703427e-08,1.77688363031104e-07,4.50237171785177e-08,5.38955901516328e-07,3.92715299668644e-07,4.55780463641716e-07,1.85140647896256e-07,2.0992480065088e-07,8.13707490015546e-07,1.94791925566424e-06,2.33189586215124e-06,6.66275956360103e-08,1.32055137630461e-06,1.70709240401518e-06,6.11746505387615e-07,2.59985671960787e-07,6.18081468991467e-08,8.2654598698815e-07,1.62772973898881e-06,6.98634408908947e-07,5.65993810960414e-06,6.59834070685967e-06,1.5876791916315e-06,8.67048118286565e-07,1.88256988224817e-06,1.39572088394914e-06,9.43386719878505e-08,9.44351003339783e-07,7.61889071246384e-08,5.2382856076977e-07,6.56466959517704e-08,5.62835767642654e-07,3.59090698652474e-07,2.00947464028163e-07,1.06780775488395e-06,0,4.4533496939309e-07,3.88131008061652e-06,8.28160094911992e-06,3.01024348301025e-06,1.13666274615507e-05,1.86524428415987e-06,6.74548742632131e-08,2.09750654750085e-07,1.00170885457421e-05,5.92254831302503e-08,4.21526307794515e-06,8.91446828319333e-06,1.10840675754123e-06,1.57486902217001e-05,6.11531335216953e-07,2.81104643763474e-07,5.47249009267974e-07,2.55275475307137e-06,3.58764963576333e-05,1.30137981034189e-05,1.60877971361929e-05,4.04723137822758e-07,3.36208090965789e-06,9.0426478451866e-06,7.68967065153495e-06,2.79944973339738e-07,4.89383391648513e-06,6.2715852343442e-05,6.4136849944429e-05,4.65874289513448e-05,9.518610774191e-05,8.4529373735189e-06,1.06251902716334e-05,3.67589851168398e-05,4.13186381072515e-05,9.51159864037791e-07,1.90400785075644e-06,6.11289347890949e-06,1.61127910398839e-05,9.57830592672009e-06,9.97628415943316e-07,7.04175610896894e-06,8.1900792327667e-06,5.68138496506216e-06,1.11864986353412e-05,3.43256927244344e-05,3.3355458657896e-05,7.89196435864783e-06,1.37745946642489e-05,3.52046921137196e-07,1.34619644847447e-06,0.000121803592344748,3.71499467395201e-06,4.04378282051949e-05,3.98714413189997e-05,2.11187126739203e-05,5.31677217772979e-05,0.000103589067965089,2.69312799910109e-05,9.28832873221294e-06,7.19841069290396e-06,2.65214531729204e-06,6.46985154863587e-06,5.66954184751689e-06,3.1333815428318e-05,3.27471846689906e-05,1.00242088940921e-06,1.13308536270853e-06,6.5746502100828e-07,6.87688888534093e-05,0.000120338796703519,0.000242753781009666,0.000208965096467793
